test.id,pred
PID_FXPU1WB,0.000471449136966839
PID_H559MKC,0.149472519755363
PID_O060EQI,0.000416894472436979
PID_5D8XLKJ,0.000488467398099601
PID_4BO7I3P,0.112116180360317
PID_50768BD,0.131581217050552
PID_LISTCP6,0.110998176038265
PID_ESVXRXQ,0.000527478638105094
PID_4WDSCTE,0.171618074178696
PID_CUVCX9X,0.199128359556198
PID_SQ9IVGO,0.00766699574887753
PID_M7E3SRF,0.000566419621463865
PID_1FZ4Y64,0.000454560678917915
PID_3M1ZDQU,0.144761502742767
PID_PJSQ2TM,0.000589589937590063
PID_8XD1WH5,0.187272280454636
PID_CBMQK8T,0.000526818155776709
PID_1ZEZ0QL,0.0005614158581011
PID_RNR9Z07,0.151905238628387
PID_S2CK2R1,0.222743272781372
PID_0YPVRGO,0.000729501596651971
PID_CV78TFR,0.194102585315704
PID_92U5L9Z,0.000562213710509241
PID_VTC7JIA,0.130847096443176
PID_RGYKO3R,0.114720232784748
PID_1ZHPRGI,0.000579208019189537
PID_NISV6RA,0.269804269075394
PID_MF7Z3LP,0.000870700459927321
PID_9QCK64S,0.0986360162496567
PID_4TN8BVO,0.0910501331090927
PID_DQ9JZG2,0.310632914304733
PID_G52OS8W,0.269658356904984
PID_DZGDCT5,0.206224679946899
PID_IDXHV8L,0.239286676049233
PID_8BBB3MG,0.14426788687706
PID_0MCSA3X,0.0969711393117905
PID_GXNA827,0.163673967123032
PID_QYDIU6V,0.000491921091452241
PID_DAB46TQ,0.000629166490398347
PID_X98V9CU,0.000488845398649573
PID_506I7GG,0.000494430714752525
PID_6MAJWZ7,0.000507258286233991
PID_ZHS0BFE,0.000478051137179136
PID_4YMA0T8,0.130607232451439
PID_VMLHDHY,0.17843034863472
PID_EKEIZBC,0.00059501308714971
PID_F7TEWD2,0.174893513321877
PID_WNPH0FE,0.000777798413764685
PID_I7OXC4P,0.00749822147190571
PID_5RD0K1C,0.000398934644181281
PID_ADY4P9U,0.299156039953232
PID_11WX8BM,0.000583565153647214
PID_Q1KTQZI,0.24940887093544
PID_6NRSO4N,0.154977560043335
PID_4QFDHKC,0.168192118406296
PID_SZNQ8OB,0.000478514790302143
PID_PHQRPFI,0.000478051137179136
PID_9KYDFQO,0.140419140458107
PID_1Y3UKTN,0.000602056854404509
PID_NI37X8T,0.141686633229256
PID_X0GMNT6,0.000602056854404509
PID_KB5QO2G,0.0829884186387062
PID_YUI0YWM,0.123790457844734
PID_581TY7Z,0.0931809619069099
PID_150FCHF,0.161350935697556
PID_4E6WAFD,0.202013552188873
PID_DK96Y36,0.0629026368260384
PID_PWBAJ7C,0.147402182221413
PID_832SP23,0.0336267650127411
PID_EUK8O6U,0.102807618677616
PID_80VXD3L,0.000574489065911621
PID_1LQRBJO,0.179661318659782
PID_A7M1VTJ,0.000657360709737986
PID_4EMBHWW,0.000602056854404509
PID_W008JEU,0.00829279888421297
PID_15YD05D,0.000481658906210214
PID_DPIYJGZ,0.00049294182099402
PID_VIF0XB9,0.000573704659473151
PID_Y3Q6CA6,0.167158365249634
PID_11B2CK3,0.130149781703949
PID_G1GQFUV,0.000517991080414504
PID_OZ70PYK,0.190554991364479
PID_L6VNSN4,0.000548415468074381
PID_NE8ZR0N,0.151835575699806
PID_6Q4ZR44,0.1549271941185
PID_QZQ02PL,0.250717401504517
PID_C200A1E,0.117570653557777
PID_2XR78UC,0.000485481723444536
PID_4T4FAUB,0.000521685520652682
PID_196EECR,0.000523995375260711
PID_EZD05EQ,0.000498130451887846
PID_NLK1FJJ,0.330577552318573
PID_JEJ3D5Q,0.000451907078968361
PID_PKYJ2M1,0.274487286806107
PID_LYYTM1A,0.109484076499939
PID_YDAYH11,0.000474345783004537
PID_H9SYDQN,0.152831703424454
PID_1E5TPT0,0.000499752932228148
PID_J3OEWTM,0.000517991080414504
PID_BUA363V,0.259977906942368
PID_HYXXY2K,0.000712565204594284
PID_O2JLG1H,0.000707141414750367
PID_LD9UT9H,0.000557606050278992
PID_Q9AL3UC,0.200626075267792
PID_4NGKNJ3,0.381553262472153
PID_2QWR2BT,0.214645937085152
PID_B2DEZ2N,0.000481267634313554
PID_9PSK7IU,0.000455998699180782
PID_DK1X265,0.000555527047254145
PID_IQBT4IN,0.000528734060935676
PID_6M128U9,0.000744347751606256
PID_UCO1FSZ,0.000490611360874027
PID_ETWB24P,0.188872277736664
PID_6QJVBH5,0.106140747666359
PID_YWGZYS4,0.194940492510796
PID_1QM79Z3,0.467603147029877
PID_7TKUYRM,0.00052953977137804
PID_FL1EFN8,0.106261655688286
PID_5GTY68Z,0.0934588015079498
PID_3K612PM,0.121741279959679
PID_D50XID8,0.178243055939674
PID_NX75CLN,0.000487752491608262
PID_R1IDDXX,0.205483064055443
PID_UICJQDM,0.12282694876194
PID_V6SYWGD,0.000557542312890291
PID_MO4MD2I,0.188069403171539
PID_U3V9XKE,0.000734147732146084
PID_NOGSWQ6,0.190157920122147
PID_TXMVOWA,0.120673753321171
PID_WNW1IUW,0.000520389818120748
PID_56CWOVG,0.211473628878593
PID_PNRFUO8,0.00138179620262235
PID_1P7A3S9,0.000811773468740284
PID_QLPDL78,0.201605156064034
PID_576KP8J,0.000506802811287344
PID_1V7DSWX,0.000467280391603708
PID_R0Z3O98,0.0357356891036034
PID_JWNOBNE,0.00249848724342883
PID_IIOA8GW,0.135397836565971
PID_5ZW0NSS,0.131571605801582
PID_O8E3TMR,0.000492592109367251
PID_S1M2YW1,0.000635973294265568
PID_5YH0LCM,0.000479227775940672
PID_BKNXK4X,0.158397048711777
PID_3WPH6BT,0.127292186021805
PID_WH5Y1E6,0.139462098479271
PID_N35IQKD,0.191916599869728
PID_XV0M8F6,0.000735759327653796
PID_1GWAL7U,0.185995146632195
PID_21NJ6SE,0.169413477182388
PID_IVFU9KM,0.000631340895779431
PID_U52UH7Y,0.229791983962059
PID_D30T4EN,0.000484775839140639
PID_RCX2CSH,0.15230630338192
PID_MTRSNSE,0.00973876658827066
PID_ERPTTKQ,0.000438813352957368
PID_GS4KBUT,0.220274016261101
PID_PLG4MM1,0.130374699831009
PID_TPUC1KR,0.000462612835690379
PID_KWTGF86,0.124210946261883
PID_PZLS3L5,0.221809476613998
PID_X5UXK5U,0.396481037139893
PID_6JKI6RX,0.000454560678917915
PID_UX8XXOS,0.173960223793983
PID_9UBMGD1,0.219579458236694
PID_YTM3OOL,0.0937562510371208
PID_NEGRB9S,0.000461102317785844
PID_LL7NXSW,0.174918249249458
PID_LKF4FLH,0.200626075267792
PID_3H68RP2,0.174031153321266
PID_W6N5XAE,0.0004726248444058
PID_V48OWZT,0.00934886652976274
PID_7UXWV5W,0.000529876560904086
PID_J9Y4D06,0.000555527047254145
PID_W6P180J,0.000399741111323237
PID_5B7BMKC,0.000548237527254969
PID_F1XZBC9,0.113375671207905
PID_AFTN60E,0.226982042193413
PID_MRNV2DI,0.113377682864666
PID_HDKRGJG,0.0980155020952225
PID_3D82UR1,0.168562918901443
PID_N2KD820,0.131142318248749
PID_PU19OFP,0.18815279006958
PID_0HGQYEH,0.146372094750404
PID_IUL0S1I,0.157273858785629
PID_5H79ZLO,0.000548646261449903
PID_A7RZXX8,0.181118234992027
PID_K7YG9NX,0.00059501308714971
PID_S91GPDI,0.000583270448260009
PID_0SBP615,0.000728086451999843
PID_1WAUIVN,0.00048397431964986
PID_GBLKSLO,0.000396389456000179
PID_I1DBOB9,0.000849890406243503
PID_Y4YFGA7,0.194911807775497
PID_4NZGAUZ,0.18633633852005
PID_GFM2XIM,0.187503501772881
PID_KCJJKQ4,0.0012134249554947
PID_M9073RZ,0.000527155003510416
PID_H4Y2P5G,0.000475795794045553
PID_3H5GSRK,0.000495897198561579
PID_H1Y1QQB,0.225475952029228
PID_IRKPPYM,0.00829279888421297
PID_438S87C,0.000512238126248121
PID_HBXWMI5,0.262707740068436
PID_9SE7IP0,0.000455786648672074
PID_QT78T1Z,0.000467280391603708
PID_M54U1L9,0.167502209544182
PID_D5KLS55,0.0779696702957153
PID_AP4EJTJ,0.000686893414240331
PID_OGO54D4,0.245029628276825
PID_I8K97EB,0.104290537536144
PID_RMKBR8P,0.176737099885941
PID_OJV78AU,0.197238445281982
PID_N0ISMA5,0.157620012760162
PID_NYSLUJ2,0.0796593427658081
PID_GLYWEPS,0.000611780385952443
PID_ONMIUWL,0.141686633229256
PID_JUSGN59,0.00733023136854172
PID_BQZ5AH1,0.000499282497912645
PID_HTJ9P9A,0.000383307342417538
PID_AWSYH0H,0.245029628276825
PID_DU8BAYW,0.000543442205525935
PID_KX3RUYF,0.0936398282647133
PID_91SVQBX,0.141686633229256
PID_VXELTED,0.213504001498222
PID_W5GH3GE,0.137378886342049
PID_THCO3R3,0.191112950444222
PID_Y49O8KX,0.000472793821245432
PID_QPKN0YS,0.000579283630941063
PID_7H5NDV4,0.159921586513519
PID_HLF3QJI,0.154775366187096
PID_RI0GKJ7,0.108222059905529
PID_NX0PTPK,0.000477489171316847
PID_L10AOXF,0.00939092226326466
PID_9QHHWC5,0.169920518994331
PID_VFU6JW7,0.193868145346642
PID_VC30X5A,0.124345280230045
PID_P71N8X4,0.000454560678917915
PID_0Y8J2MD,0.000735759327653796
PID_7ZOSXP8,0.00723781622946262
PID_CYQ5AFP,0.000602056854404509
PID_Q4AWZJY,0.101445943117142
PID_AW8CCXR,0.000448551145382226
PID_ME4ZGQ8,0.378027200698853
PID_XH0GLVA,0.144632056355476
PID_B0ISCP2,0.00988607946783304
PID_QNNG88X,0.286968469619751
PID_ZLFD94X,0.000607904396019876
PID_K4DCEWY,0.000454112625448033
PID_MLE1MYJ,0.000475795794045553
PID_2O07BWW,0.000436289847129956
PID_B4IQBNA,0.268814921379089
PID_H9LS0FI,0.000463287375168875
PID_95I8TE1,0.116208910942078
PID_JS1OJ29,0.00584004912525415
PID_XIITHB4,0.133180245757103
PID_TATR6Q2,0.177868142724037
PID_XOYOXUR,0.000512171245645732
PID_2QM7ADJ,0.178065165877342
PID_OMBLBQ1,0.231380611658096
PID_DNPHT4Y,0.101466305553913
PID_2WZNF6Y,0.271411120891571
PID_L30K2IP,0.248377785086632
PID_OSLRGO4,0.10894451290369
PID_64G923N,0.000514657294843346
PID_5424NMM,0.000525793759152293
PID_QXYITEA,0.000475795794045553
PID_44I9VTG,0.00109606946352869
PID_9F02W1F,0.00776218436658382
PID_74PCXTW,0.000819966895505786
PID_4KJ3GW8,0.000506100419443101
PID_V4HGEUJ,0.24442732334137
PID_5MONKOS,0.000436289847129956
PID_U8MYPM6,0.136278405785561
PID_D54NMKP,0.0407635718584061
PID_G2WP0G4,0.112240992486477
PID_1A1SIRP,0.164788901805878
PID_BV88H4L,0.00047488824930042
PID_CGB8IPU,0.000474704924272373
PID_F8BOKKX,0.123932674527168
PID_DC14EA8,0.00782718230038881
PID_44RZD0I,0.000844446418341249
PID_1WBC45E,0.139819696545601
PID_GJPNC5K,0.00066239625448361
PID_X63JNCJ,0.129395827651024
PID_MJNT7K8,0.204425483942032
PID_WKUO873,0.108700558543205
PID_3DYT9XY,0.000489593134261668
PID_FBM44FY,0.185882955789566
PID_ELZJH0T,0.000470080878585577
PID_C3631GZ,0.161022275686264
PID_OKIF3OV,0.218743026256561
PID_TLTWKHE,0.000938536191824824
PID_5XD1X7I,0.000540045322850347
PID_EOPMJPD,0.000439008697867394
PID_7CSPT77,0.116880960762501
PID_FOR67WX,0.133826822042465
PID_S3SBY04,0.00404879450798035
PID_K0KFXG4,0.00934886652976274
PID_UU4WB8Q,0.000440425705164671
PID_QD7XSL9,0.111496694386005
PID_N92VB6I,0.128872528672218
PID_RNVVU2U,0.143060505390167
PID_0F896D0,0.139835029840469
PID_RG74476,0.136035576462746
PID_9CQZZ4U,0.000961426296271384
PID_KOYSR5W,0.000475740700494498
PID_G7RB7AV,0.132291093468666
PID_U99PLOQ,0.00235715438611805
PID_CDJUMZI,0.000484775839140639
PID_ZCWQESX,0.11584484577179
PID_5AF1333,0.143498003482819
PID_PTCB7E5,0.121941618621349
PID_2JFILT1,0.199058413505554
PID_0K44UV4,0.161411941051483
PID_8PKWXGY,0.000486788718262687
PID_YIBS6JL,0.139345467090607
PID_7P98WU1,0.0923772901296616
PID_67Q0SWU,0.163620665669441
PID_YMIAKZQ,0.226568132638931
PID_8GZR98G,0.00046536629088223
PID_ULSDU4F,0.0063264574855566
PID_3PAL7GG,0.0858149975538254
PID_WM1FSKX,0.410311639308929
PID_UNHUM00,0.11662869900465
PID_CJJC8JI,0.00378776015713811
PID_0WLGDPI,0.165053427219391
PID_6N394QX,0.110029548406601
PID_6Z5ENOC,0.165539875626564
PID_IZML45T,0.138954296708107
PID_KVCA8QD,0.21043336391449
PID_R5YO7MB,0.133154705166817
PID_39LBMDM,0.000488579855300486
PID_SUA13DC,0.00133753276895732
PID_A4FFSHF,0.101542167365551
PID_0TSP1Z2,0.000649341323878616
PID_2UZYVML,0.151866018772125
PID_E8LEMZB,0.173155680298805
PID_RWIXYZS,0.0945753902196884
PID_QGHFVSA,0.182452574372292
PID_PNKQDSH,0.188506230711937
PID_74CYR7F,0.130885511636734
PID_KW67HLG,0.000416206516092643
PID_5ESNT98,0.000563111738301814
PID_THTMCA3,0.000558885221835226
PID_0MQ06LV,0.192726969718933
PID_RHYCLZK,0.00525823282077909
PID_H3LS7OO,0.000800579320639372
PID_Z7DS479,0.000438813352957368
PID_N05S7UD,0.00075223227031529
PID_P2WO265,0.125277459621429
PID_1H1RHQ4,0.169576913118362
PID_NSVUFE3,0.000508694211021066
PID_17V6EBB,0.000512193946633488
PID_CD0DQ56,0.000515871623065323
PID_E2KGJD6,0.000463287375168875
PID_5BSYXJU,0.175885856151581
PID_K23LNY7,0.00308652548119426
PID_8123XYZ,0.110617861151695
PID_NU0DWHL,0.176458895206451
PID_W296NTH,0.111773200333118
PID_UBDKZEU,0.137390896677971
PID_NTJUVUL,0.000460382027085871
PID_IUN1BBD,0.000570517149753869
PID_X6M4GAW,0.190768703818321
PID_I1AYSC0,0.0249478090554476
PID_SM4OATX,0.140678837895393
PID_8RG7SXH,0.165380671620369
PID_7GEP46Q,0.000496626598760486
PID_JRTOTF0,0.20581716299057
PID_BEJK1AG,0.108213059604168
PID_BTGIRFJ,0.000477489171316847
PID_9U16MMX,0.000487773446366191
PID_RHPE5AR,0.100738532841206
PID_72WS9E5,0.113047607243061
PID_GMFAGT1,0.160533100366592
PID_YBRV2AD,0.196372389793396
PID_OWV769Z,0.0185785852372646
PID_WI0V0S7,0.163472309708595
PID_F6B2V5E,0.179687336087227
PID_DJDQ5Y8,0.199013382196426
PID_4QPMXXR,0.119361095130444
PID_HBWAON6,0.000698860152624548
PID_OLO99JK,0.184201240539551
PID_6SS24UE,0.000453415384981781
PID_4O60204,0.18645191192627
PID_27N381X,0.129790872335434
PID_5AS89D3,0.285814076662064
PID_JB2T52P,0.000599656428676099
PID_C3HZCLD,0.131946742534637
PID_9EMS6RE,0.247791692614555
PID_3IZ9WCJ,0.0728347823023796
PID_R13DPZ3,0.129243806004524
PID_I6URL53,0.105097778141499
PID_L4TLN60,0.0999257192015648
PID_HVSQV9W,0.000735759327653796
PID_2F8KB5J,0.143211469054222
PID_8TSMP0G,0.000525240262504667
PID_IOW5ET6,0.09532680362463
PID_5Y97FAV,0.000553042162209749
PID_MTCZ9VE,0.261599034070969
PID_UB9TTHI,0.26577439904213
PID_9HC7M39,0.257186502218246
PID_ES64ZGP,0.000539164524525404
PID_UT8TR0S,0.000451325700851157
PID_KU8WHYC,0.000508191413246095
PID_D0DF98D,0.130117759108543
PID_BPIO3MT,0.13965879380703
PID_PK0JX99,0.143016964197159
PID_86MNCDZ,0.10692935436964
PID_2GR2T8C,0.0590997412800789
PID_AB41DNY,0.000508191413246095
PID_S6M3GKF,0.000460382027085871
PID_R9ZTYN2,0.0857670232653618
PID_SW788A8,0.000716373673640192
PID_H4UZH6E,0.00703838281333447
PID_O62I6EM,0.000470175204100087
PID_EGKVZ2L,0.193217799067497
PID_GWMNYHJ,0.0690856277942658
PID_5OE6LM3,0.165060788393021
PID_ULVQINR,0.246238768100739
PID_NSEEYN4,0.217901676893234
PID_LO41CPT,0.000616910983808339
PID_R3V795R,0.0889056548476219
PID_0PUM4GX,0.100643612444401
PID_DK7J2B1,0.000985756050795317
PID_ESBNPRK,0.209708109498024
PID_JMBA5HG,0.000460382027085871
PID_IVBSI44,0.00610667141154409
PID_AO77WOD,0.141686633229256
PID_OLJJONV,0.000471081875730306
PID_07B9LQY,0.0115257212892175
PID_6NIJPHQ,0.149285092949867
PID_39ZXXFX,0.000465427729068324
PID_I76WPWU,0.000747649930417538
PID_I8NNE5P,0.000499288958963007
PID_V0OPH4Z,0.100290305912495
PID_S6BR1YD,0.237003237009048
PID_DB232L9,0.167147159576416
PID_KUSUI76,0.122236013412476
PID_8VUEWO3,0.0854143723845482
PID_IKYZN0J,0.000816587882582098
PID_68R2M8F,0.0935353338718414
PID_0H2BAO0,0.00101166474632919
PID_6T35WS1,0.000928897585254163
PID_K4X5242,0.000596327940002084
PID_ARKD5ST,0.258268028497696
PID_GKXEE7E,0.000483296142192558
PID_WH43UYX,0.207916662096977
PID_E9ZFD3E,0.000670539971906692
PID_HQ4623L,0.0004726248444058
PID_5P04NL6,0.0986277461051941
PID_Z2ROR4Y,0.000478051137179136
PID_O8EDJAC,0.000453587417723611
PID_EOL5EEP,0.138647690415382
PID_AWBSUWL,0.272110044956207
PID_UOEMKDW,0.000518538465257734
PID_M5UOYPW,0.000511840335093439
PID_3H3THOC,0.0004780552117154
PID_D1NUJ4E,0.241902396082878
PID_Q54K8ZD,0.000455786648672074
PID_YCEJFK0,0.000455998699180782
PID_F4593S1,0.0835819765925407
PID_WVADM6E,0.000550780387129635
PID_6VB54AQ,0.134895771741867
PID_VMDX5FT,0.205848217010498
PID_RPEKFHC,0.136915862560272
PID_EV9X8TD,0.000562618486583233
PID_WVLWQSB,0.12619337439537
PID_XIT2F3I,0.000487942015752196
PID_R06RHFS,0.154498249292374
PID_XQ512EY,0.0134133417159319
PID_6DQLCOE,0.124039649963379
PID_QELBNXQ,0.000586243288125843
PID_YDS2HOA,0.139118999242783
PID_GUNIKMU,0.000520552275702357
PID_DBOEBF3,0.000512193946633488
PID_U9GRXUV,0.0304273702204227
PID_L3D1E07,0.000572186487261206
PID_ZS8S5PQ,0.11100298166275
PID_XOHM5LA,0.000614230113569647
PID_3UP8OQ9,0.120597243309021
PID_NU6XY5V,0.108821950852871
PID_31T1EXS,0.160160884261131
PID_MMOT5JD,0.121501736342907
PID_C1ULVMS,0.207239046692848
PID_GIYMBT3,0.000438143702922389
PID_3WJYDVX,0.149520009756088
PID_5TN57TZ,0.0683088526129723
PID_MQ9M4TX,0.192115545272827
PID_LO58HRT,0.000397650903323665
PID_QS2RGH2,0.0984993427991867
PID_XBWRVDP,0.226772993803024
PID_NV80BR2,0.000463926378870383
PID_WGD2XIC,0.101850293576717
PID_OZOBB62,0.0906942933797836
PID_SY0EIGO,0.000566827657166868
PID_2W1W60L,0.0560458675026894
PID_OD63W1F,0.131805956363678
PID_SDH1XC3,0.000587727583479136
PID_RDB0XVD,0.000502990966197103
PID_4IEFL5I,0.000548415468074381
PID_V1QEN7Y,0.000434142508311197
PID_YVYNKJK,0.000538724532816559
PID_1I50NQ2,0.00047402732889168
PID_5PSSVNY,0.000482144474517554
PID_CBF3S32,0.000649341323878616
PID_TGCB30D,0.13286966085434
PID_GV3881K,0.000488579855300486
PID_K3LUD4G,0.00048763953964226
PID_0DD9NT9,0.000480250513646752
PID_W1CCYQU,0.000653091294225305
PID_U5E6LOC,0.284120887517929
PID_J5605LT,0.203651741147041
PID_IF9RVDC,0.000544125854503363
PID_W0IS19Z,0.377427250146866
PID_9IZWPAY,0.000983152305707335
PID_GCFH4ER,0.000397650903323665
PID_OTX4AXN,0.13583679497242
PID_FNKIXKH,0.000550780387129635
PID_PXXIUXD,0.000525240262504667
PID_UUVGZ04,0.186177358031273
PID_52HNDVQ,0.0451670847833157
PID_Q52MO34,0.000414764595916495
PID_462NB2A,0.272110044956207
PID_NL6SD31,0.000745347118936479
PID_511A4HC,0.000484678079374135
PID_W5E9TN4,0.00108202185947448
PID_1YDMYA8,0.0974001511931419
PID_0RP0YXX,0.174662530422211
PID_XKVZ2CO,0.000428411789471284
PID_8PSHTPX,0.120656035840511
PID_68N45HV,0.000437104958109558
PID_M5EWE0P,0.166727676987648
PID_ECAJF4Q,0.151513516902924
PID_N78OGHD,0.148241832852364
PID_RABY4KY,0.0543859899044037
PID_82UIAXL,0.0100039513781667
PID_AMQP47E,0.000462041905848309
PID_3Q4B82O,0.202322691679001
PID_74IVXNJ,0.0063264574855566
PID_QHL6WRJ,0.104805395007133
PID_70LND2D,0.000462874188087881
PID_88VZZ88,0.13190820813179
PID_WE8DGHF,0.150342687964439
PID_VH9W0CK,0.146211177110672
PID_PEXH5ZT,0.133647888898849
PID_FCR8EAO,0.000557606050278992
PID_ERAJAT4,0.190154731273651
PID_7RMC904,0.0501318871974945
PID_E7BXFSZ,0.000507258286233991
PID_KNITH2Q,0.00210610800422728
PID_JBGCOA8,0.000474704924272373
PID_YRKXNDZ,0.188116505742073
PID_VWL5FD0,0.0194658469408751
PID_M4HFBJ7,0.171196699142456
PID_9QE6SMZ,0.000541582761798054
PID_D6QMWYZ,0.249148473143578
PID_3K7T6GW,0.000451380736194551
PID_KRFHD9U,0.000445063516963273
PID_TY9XNSA,0.000754230655729771
PID_UOEHZ5O,0.00484976638108492
PID_3TT9LV0,0.000435079011367634
PID_457O08B,0.000460148818092421
PID_H91UY1B,0.000611578987445682
PID_XNDGKOG,0.243597373366356
PID_TNBZ85R,0.220481142401695
PID_2P06T2C,0.000516744912602007
PID_CWM6QOT,0.000572186487261206
PID_G6NG7LC,0.000754246488213539
PID_Z3ME9EE,0.101601809263229
PID_BPNNM0I,0.000635504315141588
PID_NO7PI9A,0.00066453474573791
PID_PJ6F4L2,0.244648620486259
PID_GM0GU34,0.000529570097569376
PID_CDT0G5V,0.27673664689064
PID_2WKR61X,0.104548208415508
PID_8MRGW7U,0.000490534177515656
PID_Y3AAM5F,0.000539625412784517
PID_XR77GZO,0.135649591684341
PID_QKEG4W6,0.00127638643607497
PID_EB25BMX,0.000790066609624773
PID_S37I6VB,0.000471289386041462
PID_R317CNR,0.118957445025444
PID_UR4YGZS,0.12103445827961
PID_HKHGULM,0.00524076027795672
PID_3Y8N1HL,0.224892273545265
PID_706T2KK,0.136525437235832
PID_XN2BOEH,0.0799503698945046
PID_OIHZNXM,0.0892754644155502
PID_LYQ8ITN,0.000710108084604144
PID_9SXTQRF,0.000445415178546682
PID_Y1MK55G,0.000631841423455626
PID_RQTCOFC,0.163333564996719
PID_X9JJSYV,0.243010729551315
PID_427D81Q,0.213026031851769
PID_0SUOX0H,0.141547068953514
PID_90I2BUK,0.000475240347441286
PID_7SECM5U,0.117865204811096
PID_E2WMASG,0.00101161550264806
PID_AF43YHD,0.000498730514664203
PID_6U1LJML,0.000513212638907135
PID_C74PWNN,0.000486788718262687
PID_MTVR89Z,0.124780759215355
PID_O4BNY4T,0.141853809356689
PID_U4A9AQ5,0.000514657294843346
PID_UTZ5QGZ,0.000581214902922511
PID_PFUN9H5,0.010464952327311
PID_X4CJQTC,0.115238845348358
PID_OY7EWS1,0.147402182221413
PID_MDB429I,0.00060092774219811
PID_REG247P,0.000513212638907135
PID_W8DAP1K,0.173920348286629
PID_1NLFU9P,0.0635071471333504
PID_6V6VW4H,0.181976452469826
PID_WKCJRA0,0.0908563509583473
PID_NOWL6LV,0.000470454717287794
PID_IMZR951,0.246596410870552
PID_G3W7IM2,0.094212032854557
PID_9TC0462,0.00052953977137804
PID_KXCD0PR,0.182198867201805
PID_NHBZEKN,0.115634098649025
PID_BLO0DUM,0.000621810206212103
PID_ZGWQC5F,0.000821664172690362
PID_ARO3185,0.112191297113895
PID_N2ODDSL,0.125363081693649
PID_Z6X6AXY,0.000757479865569621
PID_7JRJR1O,0.000543282425496727
PID_UMI22XS,0.000800579320639372
PID_OVD5S03,0.195633307099342
PID_ZYZF4RK,0.129242837429047
PID_IR6EOUW,0.000983152305707335
PID_F760Q4Z,0.0267376210540533
PID_P706B4Q,0.000580791267566383
PID_S8R7XP4,0.20212285220623
PID_L69E229,0.14317974448204
PID_XCVVYJB,0.0620540902018547
PID_F0TZFFD,0.217720031738281
PID_Z23W8GW,0.257980853319168
PID_5GRWNJ8,0.142356187105179
PID_325U3RN,0.000628740293905139
PID_TIRLMX5,0.130353093147278
PID_L2WB0S9,0.144253969192505
PID_Y0Q0K6B,0.000499288958963007
PID_PZEXC2L,0.00047139247180894
PID_HUQ5WMO,0.00103502615820616
PID_HAHNC06,0.000539164524525404
PID_WA5HI0M,0.0749005451798439
PID_6JHPIJG,0.139820709824562
PID_1L24SHQ,0.128235191106796
PID_L1AQKI2,0.182979822158813
PID_UY48L6N,0.000658494071103633
PID_1Y7UIXJ,0.183805018663406
PID_2A1GZDK,0.110449388623238
PID_Z001OHU,0.097353033721447
PID_6QHN1EW,0.172086000442505
PID_6ZB2XFC,0.000649942550808191
PID_XCBFDW9,0.0550723597407341
PID_QUCOSP7,0.00781842600554228
PID_1K4XPUW,0.0258846431970596
PID_M92J0ZK,0.000490595470182598
PID_FIOPMFB,0.000517516804393381
PID_64CSNNO,0.208280652761459
PID_X0RQM5V,0.205391302704811
PID_3QM9NFH,0.000447189639089629
PID_BCV1S3Y,0.00286944420076907
PID_5RE0892,0.155665904283524
PID_TMKDVQA,0.000744347751606256
PID_IZXGTCM,0.0689969435334206
PID_AWY3L75,0.128321677446365
PID_0DBJAM3,0.405798375606537
PID_VBIN4QX,0.131456822156906
PID_HHAC6K2,0.245029628276825
PID_9Z2VOLG,0.000471081875730306
PID_W8S68VL,0.0828475430607796
PID_15390U3,0.257186502218246
PID_SMCIG9W,0.211473628878593
PID_NR728MG,0.000508657831232995
PID_2P22MK5,0.000678565469570458
PID_FYIXJIN,0.219734206795692
PID_1ZJCUE5,0.0301997940987349
PID_QHU7QY6,0.000550780387129635
PID_Z4FBRE3,0.104559950530529
PID_XP12XJ4,0.0305122174322605
PID_SPHUEHP,0.262710392475128
PID_3EAS1XS,0.123176246881485
PID_EUZT60M,0.00047878356417641
PID_TLLVNHJ,0.229436814785004
PID_G2PAWHY,0.00054720276966691
PID_P24K9QX,0.000824456161353737
PID_9VJ58S9,0.000484056683490053
PID_0JYB1MV,0.146147280931473
PID_P0PI071,0.000594677170738578
PID_JKULFNW,0.089658334851265
PID_TZ3OF7X,0.000508694211021066
PID_08NYSMX,0.000621810206212103
PID_C95GTRP,0.187337756156921
PID_W13ZICM,0.000778706511482596
PID_CDL0C3L,0.190554991364479
PID_IO2JBIC,0.000429476524004713
PID_A3EJUTA,0.126951932907105
PID_8T7ANTI,0.000635973294265568
PID_JUI9LYU,0.111603207886219
PID_3X25SCX,0.137085974216461
PID_8YPUAMV,0.00843811128288508
PID_MZ0B8KB,0.000397650903323665
PID_IGUCIZ2,0.0850430428981781
PID_JGSUQWG,0.210436657071114
PID_UVIR08W,0.000465804099803791
PID_JM5LD1B,0.000517991080414504
PID_7IAU8VZ,0.120064429938793
PID_5LU0NA3,0.000511089572682977
PID_YV2HLO7,0.117047227919102
PID_F124QTQ,0.000690388143993914
PID_64JC5I4,0.0897180885076523
PID_40ICL5K,0.243726447224617
PID_C08P20S,0.110573694109917
PID_40RZQMK,0.0988390147686005
PID_5F64H31,0.121745474636555
PID_NB044K0,0.272645175457001
PID_AK9Z295,0.000483296142192558
PID_1VS9K5R,0.000698167481459677
PID_C5IGAZY,0.141686633229256
PID_SNR52W8,0.1168143004179
PID_ZBNWYLT,0.00109415559563786
